microsecond,acSX,acSY,acSZ,accX,accY,accZ,angX,angY,angZ,score
6134,1.012,-0.061,0.034,-1.526,0.183,-0.366,-67.462,-85.007,81.617,3
6222,0.213,0.005,0.989,-0.427,-0.977,-0.183,0.775,-12.272,-19.968,3
6282,0.223,0.035,1.044,-1.099,3.296,-0.122,0.764,-12.294,-20.094,3
6345,1.004,-0.061,0.031,-1.831,-1.465,6.165,-69.988,-84.721,79.42,3
6386,0.196,0.006,0.946,-0.916,0.61,-1.038,0.621,-11.706,-20.374,3
6419,1.023,-0.108,0.022,0.854,0.427,4.211,-71.472,-84.463,79.481,3
6491,0.231,0.012,0.859,-2.38,-25.024,1.099,0.478,-12.557,-20.55,3
6524,0.988,-0.074,0.025,1.709,-0.244,1.16,-73.114,-84.271,80.096,3
6582,0.304,0.018,0.939,0.366,-34.607,3.906,0.28,-16.051,-20.402,3
6629,1.006,-0.069,0.048,1.892,0.61,-3.479,-70.719,-84.457,76.811,3
6672,0.36,0.021,0.962,-0.183,-32.898,0.916,0.253,-19.671,-20.182,3
6791,0.397,-0.004,0.972,-2.075,-27.466,-0.122,0.176,-23.005,-20.226,3
6825,1.007,-0.064,0.034,0.061,0.793,3.418,-68.445,-84.573,73.054,3
6897,0.446,0.01,0.924,-2.075,-26.367,1.282,-0.033,-25.675,-20.16,3
6916,1.005,-0.064,0.038,-1.038,0.305,3.357,-68.972,-84.32,73.213,3
7003,0.482,-0.002,0.889,-2.747,-27.954,-0.427,-0.264,-28.405,-20.11,3
7019,1.004,-0.074,0.025,-0.488,0.244,0.427,-69.769,-84.221,74.169,3
7112,1.002,-0.065,0.033,1.526,-0.488,-1.282,-69.159,-84.309,74.377,3
7122,0.535,-0.008,0.866,-1.038,-30.762,2.319,-0.505,-31.317,-19.951,3
7214,1.011,-0.068,0.036,-1.709,1.465,0.366,-68.862,-84.304,74.542,3
7272,0.581,0.011,0.847,-2.441,-26.001,0.671,-0.648,-34.107,-19.704,3
7319,1.014,-0.083,0.034,0.061,-6.653,6.592,-70.752,-84.177,77.679,3
7362,0.62,-0.013,0.826,-1.77,-24.292,0.366,-0.835,-36.672,-19.644,3
7392,0.649,-0.002,0.781,-1.831,-30.212,0.916,-1.126,-39.359,-19.341,3
7424,1.003,-0.087,0.031,0.061,0.61,-0.549,-73.158,-83.996,81.892,3
7529,0.698,-0.013,0.746,-1.587,-29.297,0.61,-1.302,-42.259,-19.089,3
7545,1.024,-0.087,0.035,-0.305,-0.244,1.831,-72.23,-84.007,82.875,3
7602,0.729,-0.01,0.778,-1.587,-24.658,0.122,-1.571,-45.236,-18.825,3
7604,1.005,-0.073,0.023,-0.671,0.732,2.441,-72.01,-83.892,84.831,3
7707,0.75,-0.014,0.665,-2.319,-28.442,0.305,-1.807,-47.615,-18.528,3
7712,1.015,-0.1,0.031,-0.671,-0.122,1.892,-71.944,-83.672,87.028,3
7814,1.011,-0.074,0.032,0.122,1.282,0.916,-71.483,-83.617,89.077,3
7902,0.791,-0.014,0.652,-1.038,-25.146,0.671,-2.131,-50.394,-18.155,3
7908,0.819,-0.023,0.63,-1.465,-27.649,0.671,-2.417,-53.174,-17.754,3
7908,1.006,-0.07,0.031,0,-0.488,4.395,-70.477,-83.584,90.786,3
7992,0.843,-0.014,0.588,-2.38,-26.062,0.488,-2.834,-55.86,-17.232,3
8009,1.017,-0.099,0.031,-0.854,0.366,2.319,-70.895,-83.414,93.834,3
8099,1.006,-0.087,0.025,-0.061,0.793,2.014,-70.757,-83.315,96.729,3
8112,0.858,-0.029,0.538,-1.831,-26.55,0.671,-3.246,-58.42,-16.765,3
8208,0.994,-0.08,0.027,0.122,0.427,-3.54,-69.922,-83.414,98.624,3
8233,0.92,-0.019,0.525,-1.526,-33.325,0.732,-3.807,-61.496,-15.969,3
8309,1.018,-0.084,0.034,-0.61,0.61,0.61,-69.494,-83.403,101.074,3
8337,0.938,-0.034,0.446,-2.441,-31.372,0.427,-4.307,-64.155,-15.293,3
8412,0.953,-0.022,0.394,-1.648,-27.283,0.793,-5.229,-66.857,-14.238,3
8414,0.995,-0.053,0.025,-0.366,0.244,2.563,-70.076,-83.21,104.332,3
8501,0.958,-0.037,0.332,-2.808,-27.954,-0.122,-6.07,-69.494,-13.25,3
8506,1.011,-0.094,0.027,-1.465,0.122,1.587,-70.049,-83.161,107.243,3
8596,1.007,-0.094,0.03,1.404,-0.122,1.16,-69.933,-83.227,110.165,3
8622,0.994,-0.028,0.317,-0.366,-25.757,1.221,-7.295,-72.29,-11.843,3
8702,1.007,-0.082,0.031,-1.465,0.305,3.235,-69.769,-83.177,112.764,3
8790,1.006,-0.099,0.028,0.549,0.305,2.808,-69.955,-83.172,115.746,3
8818,1.002,-0.037,0.25,-2.869,-30.823,0.671,-8.762,-74.932,-10.118,3
8828,1.011,-0.036,0.22,-0.549,-16.357,0.549,-10.761,-77.272,-8.036,3
8894,0.996,-0.073,0.017,-0.671,0.122,0.244,-70.307,-83.04,118.372,3
8937,1.021,-0.05,0.222,-1.892,-28.503,0.61,-13.81,-79.761,-4.675,3
9000,0.995,-0.057,0.027,-0.793,0.366,0.854,-70.675,-82.914,121.569,3
9013,1.036,-0.035,0.133,-2.258,-27.588,0.488,-18.561,-82.079,0.33,3
9092,1.012,-0.091,0.024,0.061,0.244,1.709,-70.466,-82.925,124.091,3
9132,1.022,-0.046,0.072,-1.343,-29.907,0.671,-27.944,-84.512,10.009,3
9195,0.998,-0.062,0.027,-0.671,-0.122,2.258,-70.488,-83.007,126.601,3
9223,1.037,-0.035,0.033,-1.953,-19.165,1.343,-46.511,-86.314,28.757,3
9285,1.002,-0.083,0.021,-1.343,0.183,1.77,-70.9,-82.875,129.161,3
9342,1.045,-0.053,0.054,-1.282,-28.564,1.221,-92.917,-87.259,75.482,3
9390,1.006,-0.086,0.043,0.854,0.854,-0.366,-70.142,-83.112,131.21,3
9492,1.052,-0.029,0.027,-1.343,9.888,-1.221,-100.256,-87.303,82.842,3
9494,1.011,-0.094,0.011,-1.038,0.122,3.662,-70.082,-82.98,133.248,3
9554,1.03,-0.063,0.013,0.366,1.343,1.465,-91.703,-87.308,74.57,3
9597,0.999,-0.098,0.038,-0.854,-0.427,4.15,-71.461,-82.672,137.351,3
9659,1.021,-0.027,-0.025,0,3.784,-0.427,-82.474,-87.259,65.693,3
0,1.005,-0.11,0.031,-0.427,0.305,1.587,-73.339,-82.277,-162.708,3
78,1.003,-0.11,0.029,0.122,0.122,0.732,-73.449,-82.244,-162.625,3
107,1.027,-0.044,0.019,0.366,1.831,-0.366,-59.343,-87.341,44.61,3
183,1.002,-0.109,0.028,-0.549,0.732,-0.61,-73.07,-82.337,-163.07,3
197,1.036,-0.032,0.019,0.122,-0.549,0,-60.156,-87.347,45.472,3
245,1.035,-0.046,0.021,-0.061,-1.16,0.244,-62.457,-87.435,47.736,3
274,1.009,-0.102,0.035,0.244,0.488,0.122,-72.735,-82.452,-163.564,3
316,1.037,-0.041,0.034,-0.183,1.099,0.366,-63.078,-87.462,48.345,3
378,1.004,-0.105,0.03,-0.488,0.122,1.892,-72.955,-82.386,-163.504,3
481,1.028,-0.044,0.02,0.061,1.038,0.305,-61.139,-87.385,46.406,3
498,1.003,-0.109,0.031,0.122,0.244,1.038,-73.345,-82.326,-163.207,3
532,1.031,-0.032,0.027,-0.671,-0.916,0.366,-61.133,-87.369,46.428,3
574,1.004,-0.096,0.035,0.122,0.122,0.244,-73.284,-82.337,-163.301,3
630,1.041,-0.031,0.02,0.488,-0.244,-0.183,-61.672,-87.374,46.967,3
693,1.002,-0.107,0.035,-0.244,0.183,0.305,-73.262,-82.359,-163.345,3
721,1.027,-0.041,0.018,-0.122,-0.244,-0.488,-61.902,-87.391,47.192,3
768,1.005,-0.105,0.026,0.305,0.488,0.488,-73.229,-82.386,-163.438,3
872,1.005,-0.105,0.037,-0.488,0.488,1.038,-73.13,-82.375,-163.542,3
885,1.035,-0.031,0.029,0.427,0.671,0.366,-62.573,-87.407,47.878,3
960,1.032,-0.049,0.028,-0.183,-0.122,0.122,-62.04,-87.418,47.329,3
962,1.004,-0.107,0.026,0.122,0.061,0.916,-73.235,-82.37,-163.504,3
1035,1.027,-0.033,0.027,-1.038,0.122,0.305,-61.771,-87.38,47.065,3
1068,1.005,-0.107,0.028,-0.366,0.305,0.916,-73.4,-82.337,-163.466,3
1141,1.03,-0.032,0.019,0.122,0.183,0.549,-60.864,-87.336,46.17,3
1173,1.004,-0.106,0.034,-0.061,0.244,0.854,-73.488,-82.304,-163.394,3
1262,1.004,-0.111,0.026,-0.061,0.305,0.305,-73.466,-82.321,-163.455,3
1277,1.026,-0.043,0.029,-0.793,-0.977,-0.061,-61.205,-87.363,46.494,3
1365,1.03,-0.037,0.032,-0.366,-1.77,-0.305,-62.446,-87.391,47.747,3
1371,1.005,-0.108,0.03,0.183,0.366,0.305,-73.35,-82.375,-163.592,3
1441,1.041,-0.038,0.019,0.305,-0.305,-0.305,-62.216,-87.396,47.521,3
1459,1.001,-0.103,0.034,-0.427,0.305,1.343,-73.323,-82.375,-163.685,3
1562,1.004,-0.107,0.032,-0.427,0.305,0.366,-73.411,-82.354,-163.531,3
1591,1.027,-0.032,0.019,0.122,0.122,0.183,-61.76,-87.363,47.049,3
1655,1.006,-0.104,0.026,0.854,0.488,0.854,-73.367,-82.375,-163.801,3
1696,1.032,-0.052,0.028,0.244,0.488,-0.183,-62.221,-87.396,47.461,3
1743,1.034,-0.028,0.037,-0.732,-0.671,0.061,-62.792,-87.407,48.12,3
1758,1.005,-0.109,0.033,-0.122,0.732,1.16,-73.224,-82.375,-163.916,3
1864,1.003,-0.106,0.026,-0.122,0.122,1.038,-73.471,-82.326,-163.713,3
1966,1.031,-0.038,0.014,-0.061,0.61,0.671,-61.15,-87.352,46.445,3
1973,1.028,-0.04,0.025,0.122,0.916,-0.183,-61.051,-87.352,46.335,3
2041,1.034,-0.041,0.03,0.061,-0.427,-0.061,-62.128,-87.38,47.422,3
2059,1.004,-0.107,0.032,0,0.305,0.427,-73.416,-82.354,-163.757,3
2147,1.026,-0.045,0.021,-0.854,-1.16,0.61,-62.441,-87.363,47.73,3
2159,1.002,-0.105,0.027,-0.549,0,1.038,-73.542,-82.359,-163.74,3
2284,1.003,-0.102,0.029,-0.549,0.061,1.099,-73.696,-82.315,-163.531,3
2326,1.027,-0.04,0.009,-0.122,0.671,0.244,-61.26,-87.319,46.533,3
2344,1.002,-0.105,0.033,0.122,0.427,0.244,-73.724,-82.365,-163.477,3
2402,1.033,-0.038,0.02,0.183,0.183,0,-62.479,-87.347,47.763,3
2451,1.028,-0.043,0.109,-0.671,0.488,-0.671,-62.084,-87.347,47.285,3
2454,0.991,-0.09,0.019,-0.977,-1.465,-3.601,-73.768,-82.518,-163.652,3
2555,1.009,-0.092,0.032,0.427,1.343,1.404,-72.905,-82.711,-164.724,3
2626,1.051,-0.035,0.061,1.587,34.485,-0.671,-31.761,-85.798,16.732,3
2660,0.998,-0.104,0.027,0,0.122,3.906,-73.35,-82.518,-164.614,3
2746,1.025,-0.038,0.113,1.465,28.32,0.732,-18.452,-83.057,3.477,3
2759,1,-0.109,0.028,-0.061,1.038,-1.526,-73.416,-82.436,-164.74,3
2806,1.007,-0.038,0.131,1.099,21.851,-1.587,-13.123,-80.629,-1.769,3
2839,1.009,-0.097,0.032,1.648,1.038,-2.136,-71.851,-82.793,-166.481,3
2852,1.023,-0.035,0.196,2.563,20.996,-0.488,-10.19,-78.684,-4.702,3
2943,1.008,-0.09,0.039,-0.671,0.244,1.526,-70.873,-82.985,-168.069,3
2956,1.024,-0.024,0.268,0.427,27.466,0.244,-8.146,-76.41,-6.839,3
3048,1.006,-0.105,0.028,-0.61,-0.061,3.357,-71.422,-82.809,-168.256,3
3075,0.99,-0.035,0.278,0.732,27.588,0.366,-6.685,-73.542,-8.465,3
3166,0.979,-0.025,0.323,1.099,22.461,0.183,-5.79,-71.115,-9.437,3
3258,1.017,-0.098,0.032,0.427,1.038,-1.892,-71.807,-82.76,-168.827,3
3286,0.977,-0.016,0.38,1.709,25.757,-1.282,-4.708,-68.654,-10.613,3
3334,0.999,-0.104,0.022,-1.343,0.122,2.136,-71.768,-82.727,-169.393,3
3361,0.94,-0.037,0.4,1.526,30.701,-0.366,-4.005,-65.792,-11.585,3
3442,0.998,-0.101,0.033,0.671,0.488,-2.319,-71.455,-82.793,-170.321,3
3485,0.929,-0.021,0.448,1.953,22.156,-0.183,-3.367,-63.32,-12.2,3
3545,1.002,-0.099,0.038,-0.122,-0.183,-1.648,-70.439,-83.068,-172.167,3
3572,0.915,-0.02,0.513,1.526,27.466,-0.305,-2.796,-60.903,-12.931,3
3637,1.005,-0.088,0.029,-0.366,-0.122,-0.244,-70.17,-83.172,-173.364,3
3691,0.879,-0.025,0.537,1.282,27.161,-0.427,-2.351,-58.195,-13.535,3
3739,1.002,-0.085,0.037,-0.122,-0.366,0.366,-70.373,-83.199,-174.37,3
3766,0.857,-0.009,0.58,1.16,26.55,-0.732,-2.027,-55.64,-14.019,3
3828,1.006,-0.095,0.032,-0.061,-0.122,-0.854,-70.373,-83.298,-175.66,3
3915,0.836,-0.019,0.614,1.404,25.146,-0.488,-1.703,-53.091,-14.507,3
3948,1.008,-0.093,0.036,0.427,0.61,-0.061,-70.12,-83.436,-177.308,3
3975,0.794,-0.009,0.652,1.282,27.161,0.061,-1.439,-50.51,-14.941,3
4023,1.005,-0.08,0.028,-0.122,-0.671,0.122,-70.565,-83.491,-178.687,3
4081,0.763,-0.009,0.68,1.282,27.832,-0.488,-1.192,-47.829,-15.386,3
4128,0.999,-0.089,0.033,0.305,0.183,-0.916,-70.714,-83.568,179.253,3
4186,0.724,0.001,0.712,1.709,26.55,-0.305,-0.95,-45.214,-15.798,3
4219,1.005,-0.072,0.026,-0.183,-1.099,-0.854,-70.73,-83.677,176.754,3
4291,0.69,-0.016,0.779,2.441,31.25,-0.183,-0.698,-42.627,-16.254,3
4323,1.011,-0.074,0.031,1.038,-0.122,0.061,-70.466,-83.859,174.045,3
4410,0.666,0.01,0.777,0.793,28.198,-0.305,-0.472,-39.573,-16.573,3
4427,1.002,-0.086,0.04,-0.793,3.296,-3.479,-66.835,-83.936,166.674,3
4518,1.002,-0.077,0.036,0.183,-2.747,0.732,-66.632,-83.985,162.46,3
4625,1.008,-0.075,0.039,0.366,-0.61,0.366,-67.989,-84.051,159.802,3
4729,1.004,-0.081,0.035,-0.549,0.244,-0.122,-68.494,-84.089,155.693,3
4741,0.619,-0.004,0.789,1.343,29.297,-0.977,-0.242,-36.59,-17.051,3
4756,0.583,0.003,0.849,1.648,26.306,0.61,-0.099,-33.986,-17.38,3
4801,0.551,0.01,0.87,0.61,26.062,-0.854,0.077,-31.322,-17.71,3
4801,0.493,0.003,0.882,1.221,29.114,-0.305,0.231,-28.488,-18.105,3
4922,0.456,0.013,0.916,1.099,28.137,-0.061,0.346,-25.741,-18.391,3
4929,1.006,-0.065,0.033,-0.183,-0.244,0.122,-70.258,-84.227,148.343,3
5029,1.007,-0.076,0.037,-0.488,0.671,0.549,-70.631,-84.26,143.806,3
5070,0.402,0.02,0.937,0.732,28.809,-0.244,0.478,-22.989,-18.704,3
5085,0.367,0.02,0.927,0.732,27.893,-1.343,0.615,-20.105,-19.061,3
5118,1.006,-0.071,0.031,-1.343,1.953,0.427,-70.17,-84.232,138.532,3
5191,0.331,0.003,0.965,1.77,23.682,1.465,0.725,-17.661,-19.424,3
5209,1.01,-0.073,0.04,1.404,0.427,-1.465,-69.395,-84.304,133.055,3
5312,0.284,0.038,0.962,1.038,23.499,0.183,0.906,-15.139,-19.578,3
5319,1.011,-0.065,0.042,-0.793,-0.244,0,-68.851,-84.397,127.617,3
5386,0.194,0.022,0.955,0.549,31.555,-0.61,1.016,-12.458,-19.979,3
5420,1.019,-0.066,0.036,-0.732,-0.549,5.005,-69.988,-84.254,123.777,3
5508,0.159,0.025,0.939,-0.366,5.432,-0.671,1.016,-11.157,-20.352,3
5509,0.992,-0.058,0.036,-0.366,0.549,2.563,-71.845,-84.062,120.91,3
5596,0.202,0.02,0.988,0.854,-4.395,0.549,1.044,-11.448,-20.594,3
5613,1.006,-0.074,0.035,0.854,1.221,-3.479,-70.582,-84.315,115.131,3
5701,0.211,0.03,1.02,0.61,-2.258,0.793,1.137,-11.893,-20.759,3
5707,1.015,-0.065,0.039,0.854,0.916,-1.16,-68.56,-84.622,108.885,3
5806,0.21,0.03,1.006,-0.366,2.075,-0.305,1.165,-11.876,-20.956,3
5808,1.012,-0.064,0.041,-0.549,0.183,2.747,-68.752,-84.584,104.952,3
5913,1.003,-0.071,0.038,-0.549,0.183,2.258,-69.994,-84.38,102.118,3
5956,0.198,0.028,0.98,-0.366,1.526,-0.488,1.143,-11.613,-21.209,3
6004,1.004,-0.072,0.029,0.61,0.61,-0.244,-70.313,-84.359,98.734,3
6030,0.201,0.005,0.987,0.305,-1.282,0.488,1.115,-11.58,-21.462,3
6109,1.01,-0.057,0.049,1.648,0.305,0.061,-69.565,-84.435,94.614,3
6136,0.212,0.05,0.993,0.183,-0.793,2.014,1.132,-11.7,-21.423,3
6200,1.011,-0.068,0.038,-2.563,0.122,1.77,-69.478,-84.468,91.022,3
6211,0.205,0.026,0.999,-0.732,1.343,-2.686,1.192,-11.711,-21.649,3
6300,0.199,0.013,0.979,-0.122,1.221,0.549,1.137,-11.541,-21.973,3
6307,1.001,-0.071,0.033,0.305,0.244,1.648,-70.28,-84.331,88.528,3
6406,0.205,0.037,0.986,0.122,-1.099,-0.061,1.143,-11.591,-22.039,3
6423,1.005,-0.069,0.041,0.427,0.61,0,-70.049,-84.348,85.369,3
6498,1.025,-0.084,0.048,-0.061,1.343,4.883,-69.478,-84.298,82.507,3
6511,0.177,0.023,0.869,-2.38,-16.296,0,1.132,-11.97,-22.313,3
6603,0.974,-0.054,0.025,-0.122,1.282,3.052,-71.559,-84.023,82.974,3
6616,0.295,0.015,0.977,-1.709,-35.4,0.305,0.84,-15.244,-22.445,3
6695,1.008,-0.067,0.043,1.343,1.77,-5.92,-69.302,-84.402,79.365,3
6706,0.345,0.023,0.966,-0.061,-39.856,1.648,0.791,-18.962,-22.363,3
6799,1.021,-0.059,0.038,0.366,0.671,-0.427,-66.775,-84.781,75.839,3
6811,0.39,0.021,0.974,-1.892,-33.264,0.732,0.692,-22.555,-22.346,3
6889,1.005,-0.061,0.036,-0.061,1.709,3.723,-66.962,-84.573,75.515,3
6961,0.441,0.006,0.924,-1.221,-26.428,1.16,0.516,-25.395,-22.341,3
6994,1,-0.068,0.042,0.427,-0.122,1.404,-67.214,-84.364,75.443,3
7021,0.466,0.023,0.899,-1.465,-29.236,0.732,0.357,-28.185,-22.192,3
7099,1.008,-0.078,0.036,-0.183,0.427,0.244,-66.769,-84.326,75.196,3
7293,1.008,-0.064,0.046,-0.916,0.671,-1.221,-62.402,-84.518,72.147,3
7381,0.523,-0.003,0.867,-1.526,-30.518,0.488,0.198,-31.13,-22.11,3
7387,1.008,-0.064,0.037,-0.488,-0.122,1.038,-65.781,-84.534,76.74,3
7397,0.577,0.012,0.85,-0.61,-27.588,1.587,0.027,-34.041,-21.879,3
7428,0.623,0.006,0.826,-1.892,-26.428,-0.671,-0.071,-36.854,-21.764,3
7456,0.657,-0.002,0.79,-1.526,-28.87,0.854,-0.258,-39.545,-21.676,3
7488,1.009,-0.06,0.036,-0.244,0.61,-0.977,-65.715,-84.584,78.585,3
7531,0.691,0.001,0.761,-1.465,-26.733,-0.305,-0.423,-42.286,-21.522,3
7581,1.023,-0.073,0.034,-0.671,0.122,1.282,-64.918,-84.639,79.827,3
7621,0.727,-0.012,0.728,-0.916,-30.884,0.549,-0.626,-45.17,-21.324,3
7684,0.999,-0.049,0.031,0.977,-0.305,-0.061,-64.589,-84.666,81.892,3
7726,0.769,0.007,0.699,0.061,-27.649,1.16,-0.873,-48.137,-20.934,3
7789,1.006,-0.056,0.047,-0.183,0.671,0.977,-63.853,-84.606,83.441,3
7845,0.792,-0.003,0.667,-1.526,-20.142,-0.427,-1.038,-50.598,-20.698,3
7879,1.013,-0.052,0.036,-1.343,-0.427,5.066,-64.688,-84.364,86.808,3
7936,0.827,-0.016,0.637,-1.648,-28.198,0.305,-1.307,-53.196,-20.363,3
7983,1.007,-0.064,0.035,0.183,0.61,1.77,-64.869,-84.26,90.11,3
8028,0.855,-0.002,0.573,-0.977,-31.86,0.427,-1.533,-56.041,-19.968,3
8087,1.014,-0.063,0.035,-0.183,0.916,-1.77,-63.199,-84.391,91.247,3
8131,0.889,-0.019,0.59,-1.282,-26.367,-0.427,-1.747,-59.084,-19.666,3
8182,1.028,-0.038,0.027,0,0.549,2.686,-62.051,-84.501,92.823,3
8251,0.926,-0.006,0.552,-1.831,-31.86,1.038,-2.137,-61.957,-19.127,3
8313,0.998,-0.079,0.039,-1.77,-0.977,7.08,-63.468,-84.216,96.553,3
8370,0.915,-0.012,0.392,-2.197,-17.334,0.366,-2.681,-63.688,-18.638,3
8387,1.002,-0.074,0.031,-1.709,0.305,2.258,-65.643,-83.798,101.843,3
8431,0.941,-0.038,0.44,-0.793,-35.828,0.61,-3.356,-66.901,-17.737,3
8494,0.995,-0.058,0.037,2.686,1.099,-4.272,-64.166,-84.084,103.612,3
8552,0.984,-0.006,0.326,-0.183,-36.865,-0.549,-3.801,-70.12,-16.848,3
8568,1.027,-0.089,0.041,-0.427,-0.061,-1.709,-60.315,-84.589,102.189,3
8641,1.021,-0.027,0.341,-2.441,-32.104,0.61,-4.724,-73.477,-15.842,3
8676,1.019,-0.077,0.032,-0.122,0.427,1.648,-60.123,-84.655,104.409,3
8747,0.992,-0.016,0.253,-0.854,-16.296,1.16,-5.784,-75.438,-14.711,3
8764,1.011,-0.055,0.039,0.122,0.977,6.897,-62.347,-84.227,109.1,3
8836,1.012,-0.024,0.255,-1.892,-27.71,0.366,-7.399,-78.014,-12.805,3
8869,1.002,-0.092,0.034,0.366,0.977,0.61,-62.424,-84.188,111.813,3
8990,1.014,-0.049,0.027,0.183,1.343,-6.226,-58.727,-84.584,110.402,3
9046,0.992,-0.024,0.147,-1.16,-29.663,-1.099,-9.185,-80.623,-10.69,3
9049,1.038,-0.035,0.148,-0.305,-32.532,-0.061,-14.139,-84.117,-5.466,3
9063,1.018,-0.036,0.03,1.587,0.854,-4.333,-53.668,-85.045,107.479,3
9168,1.015,-0.042,0.04,-1.587,-0.183,4.333,-52.96,-84.99,108.468,3
9241,1.04,-0.023,0.062,-2.319,-21.667,0.916,-23.983,-86.473,4.598,3
9243,1.035,-0.025,0.04,-0.977,-21.24,0.732,-59.54,-88.204,40.336,3
9273,1.002,-0.05,0.043,0,0.671,3.906,-54.695,-84.825,112.104,3
9362,1.051,-0.041,0.022,0.732,-18.127,0.916,-125.887,-87.984,107.012,3
9369,1.014,-0.059,0.035,-0.061,-0.061,2.625,-55.97,-84.672,115.334,3
9469,1.017,-0.052,0.045,-1.099,0.122,5.005,-57.316,-84.628,119.037,3
9510,1.051,-0.019,0.02,-0.671,9.155,0.61,-131.726,-87.693,113.198,3
9557,1.026,-0.043,-0.014,-0.854,-0.854,0.244,-116.318,-88.083,97.987,3
9558,1.001,-0.063,0.031,-0.977,-0.244,1.343,-58.315,-84.468,122.047,3
9661,1.023,-0.031,-0.033,1.099,-0.61,-0.977,-115.214,-88.066,97.169,3
9669,1.007,-0.053,0.042,0.916,0.732,-1.221,-58.233,-84.501,124.261,3
9774,1.035,-0.034,0,0.366,-0.183,-0.61,-119.987,-88.039,102.228,3
9777,1.011,-0.058,0.038,0.61,0.671,-0.183,-56.662,-84.628,124.75,3
